model,strategy,n,seed,rmse,mae,precision,recall,f1,n_true_viol,coverage90,map_kb,map_kw,map_gamma
simgp_core,uncertainty,10,6,0.13311917927400888,0.09500379173077851,0.4444444444444444,0.8,0.5714285714285714,5,0.8780487804878049,0.25,0.6,1.0
simgp_core,uncertainty,11,6,0.08353264251750334,0.06053595971842568,0.4,0.8,0.5333333333333333,5,0.9135802469135802,0.1,0.6,1.0
simgp_core,uncertainty,12,6,0.06133187269443531,0.04309869094872064,0.6666666666666666,0.8,0.7272727272727272,5,0.775,0.1,0.6,1.0
simgp_core,uncertainty,13,6,0.06980160465238179,0.051287013647253826,0.6666666666666666,0.8,0.7272727272727272,5,0.6455696202531646,0.1,0.6,1.0
simgp_core,uncertainty,14,6,0.05322798631833687,0.04135610052823024,0.6666666666666666,0.8,0.7272727272727272,5,0.7435897435897436,0.1,0.6,1.0
simgp_core,uncertainty,15,6,0.08114522919349602,0.05539495478278493,0.5714285714285714,1.0,0.7272727272727273,4,0.948051948051948,0.25,0.6,1.0
simgp_core,straddle,3,6,0.14908737619697507,0.09834104493230038,0.45454545454545453,0.5555555555555556,0.5,9,0.8764044943820225,0.1,0.6,1.0
simgp_core,straddle,4,6,0.11496988346775237,0.09245072801487707,1.0,0.2222222222222222,0.3636363636363636,9,0.9090909090909091,0.1,0.6,1.0
simgp_core,straddle,5,6,0.1347888011323831,0.10953018731272965,1.0,0.0,0.0,8,0.3448275862068966,0.1,0.3,1.0
simgp_core,straddle,6,6,0.12661205604943285,0.10376568651771302,1.0,0.0,0.0,7,0.3372093023255814,0.1,0.3,1.0
simgp_core,straddle,7,6,0.15587587027275634,0.12596982402829204,1.0,0.0,0.0,6,0.9529411764705882,0.25,0.3,1.0
simgp_core,straddle,8,6,0.1238226234456642,0.10094954489873256,1.0,0.0,0.0,6,0.5952380952380952,0.25,0.3,1.0
simgp_core,straddle,9,6,0.08862856651848548,0.06719103828455714,1.0,0.0,0.0,5,0.963855421686747,0.1,0.6,1.0
simgp_core,straddle,10,6,0.08443035493415202,0.06168718441662262,1.0,0.0,0.0,4,0.9146341463414634,0.1,0.6,1.0
simgp_core,straddle,11,6,0.0842718260298202,0.0610918372530683,1.0,0.0,0.0,4,0.8888888888888888,0.1,0.6,1.0
simgp_core,straddle,12,6,0.07456549041227462,0.05290885510715143,0.5,0.6666666666666666,0.5714285714285715,3,0.8875,0.1,0.6,1.0
simgp_core,straddle,13,6,0.10012758458937453,0.06919067696105896,0.6,1.0,0.7499999999999999,3,0.9240506329113924,0.1,0.6,1.0
simgp_core,straddle,14,6,0.06906815058749272,0.04570450566986398,0.5,0.6666666666666666,0.5714285714285715,3,0.9102564102564102,0.1,0.6,1.0
simgp_core,straddle,15,6,0.06812763562490957,0.04511607161745284,0.5,0.6666666666666666,0.5714285714285715,3,0.9090909090909091,0.1,0.6,1.0
simgp_core,random,3,7,0.09638992270195751,0.07178232669555518,0.8823529411764706,0.9375,0.9090909090909091,16,0.8089887640449438,0.7,0.6,1.0
physgp_core,random,3,7,0.19687453301838997,0.1748661539817084,0.7777777777777778,0.875,0.823529411764706,16,0.056179775280898875,,,
physgp_rich,random,3,7,0.19633016293850838,0.17350266541290016,0.7777777777777778,0.875,0.823529411764706,16,0.3595505617977528,,,
simgp_rich,random,3,7,0.09375139860928572,0.06826021552114375,0.7619047619047619,1.0,0.8648648648648648,16,0.9101123595505618,,,
pinn_rich,random,3,7,0.19341439414334655,0.1429597075075127,1.0,0.0,0.0,16,0.38202247191011235,,,
mean_of_samples,random,3,7,0.29595353058577,0.23623746323896977,1.0,0.0,0.0,16,,,,
nearest_sample,random,3,7,0.32701377550412386,0.2742097926380791,1.0,0.0,0.0,16,,,,
decay_only,random,3,7,0.1970830086437488,0.1756093603193605,0.7777777777777778,0.875,0.823529411764706,16,,,,
simgp_core,random,4,7,0.07302195796858224,0.05277044383997236,0.8888888888888888,1.0,0.9411764705882353,16,0.9545454545454546,0.7,0.6,1.0
physgp_core,random,4,7,0.2110093228275685,0.15730573392504468,0.875,0.875,0.875,16,0.38636363636363635,,,
physgp_rich,random,4,7,0.1949381155793386,0.14931205205173587,0.7777777777777778,0.875,0.823529411764706,16,0.5909090909090909,,,
simgp_rich,random,4,7,0.1008888369515435,0.07658652091031061,0.7619047619047619,1.0,0.8648648648648648,16,0.9659090909090909,,,
mean_of_samples,random,4,7,0.2838617121524121,0.2304793645743678,1.0,0.0,0.0,16,,,,
nearest_sample,random,4,7,0.2509763372401228,0.20946792056159616,1.0,0.0,0.0,16,,,,
decay_only,random,4,7,0.19156941670373095,0.15310656615592608,0.7777777777777778,0.875,0.823529411764706,16,,,,
simgp_core,random,5,7,0.0965240634949826,0.07462758711553741,0.7619047619047619,1.0,0.8648648648648648,16,0.9080459770114943,0.7,0.6,1.0
physgp_core,random,5,7,0.22840514393207473,0.17323661721980385,0.875,0.875,0.875,16,0.367816091954023,,,
physgp_rich,random,5,7,0.20775188823889143,0.15813748048315632,0.8235294117647058,0.875,0.8484848484848485,16,0.4367816091954023,,,
simgp_rich,random,5,7,0.10025488472216591,0.07541869547262507,0.7619047619047619,1.0,0.8648648648648648,16,0.9540229885057471,,,
pinn_rich,random,5,7,0.19902734678434422,0.15143384249700775,1.0,0.0,0.0,16,0.21839080459770116,,,
mean_of_samples,random,5,7,0.27458547807257805,0.22881381480140908,1.0,0.0,0.0,16,,,,
nearest_sample,random,5,7,0.2537965415123298,0.21352737930807336,1.0,0.0,0.0,16,,,,
decay_only,random,5,7,0.2039930091025917,0.1543015560370585,0.7777777777777778,0.875,0.823529411764706,16,,,,
simgp_core,random,6,7,0.09784924059097967,0.07296682266729071,0.7619047619047619,1.0,0.8648648648648648,16,0.8953488372093024,0.7,0.6,1.0
physgp_core,random,6,7,0.22295521794806722,0.1651792801464582,0.875,0.875,0.875,16,0.32558139534883723,,,
physgp_rich,random,6,7,0.20892282436497261,0.15989861974628167,0.8235294117647058,0.875,0.8484848484848485,16,0.43023255813953487,,,
simgp_rich,random,6,7,0.09068750169304392,0.06845130294409504,0.8,1.0,0.888888888888889,16,0.872093023255814,,,
mean_of_samples,random,6,7,0.2769513813302306,0.2305904699857991,1.0,0.0,0.0,16,,,,
nearest_sample,random,6,7,0.25278005430579414,0.207407820946956,1.0,0.0,0.0,16,,,,
decay_only,random,6,7,0.20598806874604145,0.15643925038450332,0.7777777777777778,0.875,0.823529411764706,16,,,,
simgp_core,random,7,7,0.09894882105602293,0.07371861728814588,0.8,1.0,0.888888888888889,16,0.8352941176470589,0.7,0.6,1.0
physgp_core,random,7,7,0.21943532770764598,0.15742858380005081,0.875,0.875,0.875,16,0.29411764705882354,,,
physgp_rich,random,7,7,0.21053292577628158,0.1614341559672401,0.8235294117647058,0.875,0.8484848484848485,16,0.3411764705882353,,,
simgp_rich,random,7,7,0.09395338864891992,0.07132045799746715,0.8,1.0,0.888888888888889,16,0.8705882352941177,,,
mean_of_samples,random,7,7,0.28820170714018695,0.233180668644815,1.0,0.0,0.0,16,,,,
nearest_sample,random,7,7,0.24488559097610355,0.1998456828823062,1.0,0.0,0.0,16,,,,
decay_only,random,7,7,0.2035884181190781,0.15596024975160713,0.7777777777777778,0.875,0.823529411764706,16,,,,
simgp_core,random,8,7,0.09023210185602479,0.07391598381025317,0.75,0.8,0.7741935483870969,15,0.8571428571428571,0.1,1.0,0.0
physgp_core,random,8,7,0.19399523493742676,0.1392321284093588,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.27380952380952384,,,
physgp_rich,random,8,7,0.17349723658662008,0.1284170826889276,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.4880952380952381,,,
simgp_rich,random,8,7,0.10337166698644822,0.08054556078266402,0.7222222222222222,0.8666666666666667,0.7878787878787877,15,0.8214285714285714,,,
pinn_rich,random,8,7,0.1586509042297565,0.1185800850159446,1.0,0.13333333333333333,0.23529411764705882,15,0.39285714285714285,,,
mean_of_samples,random,8,7,0.27330345574203996,0.22686968854672843,1.0,0.0,0.0,15,,,,
nearest_sample,random,8,7,0.2461144434210667,0.20191798464508948,0.2222222222222222,0.13333333333333333,0.16666666666666669,15,,,,
decay_only,random,8,7,0.21365045102816624,0.17165713756160325,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,random,9,7,0.1307242166910195,0.09473333606342459,0.875,0.9333333333333333,0.9032258064516129,15,0.5542168674698795,0.4,0.6,1.0
physgp_core,random,9,7,0.19573106387179764,0.14048772361022735,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.26506024096385544,,,
physgp_rich,random,9,7,0.19080764858825353,0.15072602120467607,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.42168674698795183,,,
simgp_rich,random,9,7,0.0901231014563716,0.06734816279618945,0.8125,0.8666666666666667,0.8387096774193549,15,0.8192771084337349,,,
mean_of_samples,random,9,7,0.2724811197152785,0.22703616167915966,1.0,0.0,0.0,15,,,,
nearest_sample,random,9,7,0.2461519862794549,0.20029665059789795,1.0,0.0,0.0,15,,,,
decay_only,random,9,7,0.22282673468293435,0.177909604163579,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,random,10,7,0.10534024810403482,0.07464227846559922,0.875,0.9333333333333333,0.9032258064516129,15,0.6463414634146342,0.4,0.6,1.0
physgp_core,random,10,7,0.1990049721756402,0.1388516529183479,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.4146341463414634,,,
physgp_rich,random,10,7,0.21540955937332074,0.15347133640213217,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.4146341463414634,,,
simgp_rich,random,10,7,0.08816856569744395,0.0706859966375526,0.8666666666666667,0.8666666666666667,0.8666666666666667,15,0.8292682926829268,,,
pinn_rich,random,10,7,0.16057998309611726,0.12256526627821367,1.0,0.13333333333333333,0.23529411764705882,15,0.36585365853658536,,,
mean_of_samples,random,10,7,0.2741133847811769,0.22958568259897547,1.0,0.0,0.0,15,,,,
nearest_sample,random,10,7,0.23944222278530639,0.18919107222144843,1.0,0.0,0.0,15,,,,
decay_only,random,10,7,0.22251607219328146,0.17879840085044754,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,random,11,7,0.1082366616028266,0.07686398140249659,0.875,0.9333333333333333,0.9032258064516129,15,0.6296296296296297,0.4,0.6,1.0
physgp_core,random,11,7,0.20078248297180476,0.14100194306359423,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.3950617283950617,,,
physgp_rich,random,11,7,0.1961523389978614,0.1508952846698618,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.43209876543209874,,,
simgp_rich,random,11,7,0.0704461930371756,0.05715551036477689,0.875,0.9333333333333333,0.9032258064516129,15,0.9012345679012346,,,
mean_of_samples,random,11,7,0.2757339631538987,0.23128150338030476,1.0,0.0,0.0,15,,,,
nearest_sample,random,11,7,0.24101890597146225,0.19085115762724583,1.0,0.0,0.0,15,,,,
decay_only,random,11,7,0.22225400328806785,0.1791082201997881,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,random,12,7,0.11898616540157839,0.08612239812675747,0.875,0.9333333333333333,0.9032258064516129,15,0.6375,0.4,0.6,1.0
physgp_core,random,12,7,0.21194948703748911,0.15043733123573802,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.375,,,
physgp_rich,random,12,7,0.21401060464607363,0.15462594531885626,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.45,,,
simgp_rich,random,12,7,0.07423451815354984,0.05811106663333478,0.8235294117647058,0.9333333333333333,0.8749999999999999,15,0.9,,,
pinn_rich,random,12,7,0.16129869767763647,0.1210589145070144,1.0,0.13333333333333333,0.23529411764705882,15,0.325,,,
mean_of_samples,random,12,7,0.2776911663645039,0.2324386962223798,1.0,0.0,0.0,15,,,,
nearest_sample,random,12,7,0.2413638610204279,0.18962827772328555,1.0,0.0,0.0,15,,,,
decay_only,random,12,7,0.2197192943016605,0.17746648984965735,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,random,13,7,0.062023756160234166,0.04807173655138759,0.875,0.9333333333333333,0.9032258064516129,15,0.9367088607594937,0.4,0.6,1.0
physgp_core,random,13,7,0.11819667735039766,0.08625729395624014,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.7088607594936709,,,
physgp_rich,random,13,7,0.17619492617319157,0.1339950717831527,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.7468354430379747,,,
simgp_rich,random,13,7,0.08412287504445334,0.06294260066663257,0.7777777777777778,0.9333333333333333,0.8484848484848485,15,0.6835443037974683,,,
mean_of_samples,random,13,7,0.2800210610269465,0.23381394382170012,1.0,0.0,0.0,15,,,,
nearest_sample,random,13,7,0.22736451815442063,0.17808331243517764,1.0,0.0,0.0,15,,,,
decay_only,random,13,7,0.2155355263852566,0.17399309300905424,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,random,14,7,0.06148702609567766,0.048004862300875806,0.875,0.9333333333333333,0.9032258064516129,15,0.8974358974358975,0.4,0.6,1.0
physgp_core,random,14,7,0.1290053496918857,0.09178255536584619,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.6538461538461539,,,
physgp_rich,random,14,7,0.17611901622928522,0.12817106527727037,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.6666666666666666,,,
simgp_rich,random,14,7,0.079689261974702,0.06013559418667583,0.8235294117647058,0.9333333333333333,0.8749999999999999,15,0.6538461538461539,,,
mean_of_samples,random,14,7,0.28081148185409344,0.2353101231826421,1.0,0.0,0.0,15,,,,
nearest_sample,random,14,7,0.20940816010252858,0.1652362449641761,1.0,0.0,0.0,15,,,,
decay_only,random,14,7,0.21799311451589878,0.17658189104893574,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,random,15,7,0.05845425883027335,0.0454904298714754,0.875,0.9333333333333333,0.9032258064516129,15,0.8571428571428571,0.4,0.6,1.0
physgp_core,random,15,7,0.13126895570349664,0.08898126565925898,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.6623376623376623,,,
physgp_rich,random,15,7,0.16784443157467643,0.13228832280954836,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,0.6493506493506493,,,
simgp_rich,random,15,7,0.07258959105065893,0.05508944688668614,0.8235294117647058,0.9333333333333333,0.8749999999999999,15,0.7402597402597403,,,
pinn_rich,random,15,7,0.1484401750565195,0.10305238324938819,1.0,0.13333333333333333,0.23529411764705882,15,0.4155844155844156,,,
mean_of_samples,random,15,7,0.2832267108516417,0.23611154893856304,1.0,0.0,0.0,15,,,,
nearest_sample,random,15,7,0.2068859762370149,0.15635380398818222,1.0,0.0,0.0,15,,,,
decay_only,random,15,7,0.21351925122356127,0.17259123943219887,0.8461538461538461,0.7333333333333333,0.7857142857142856,15,,,,
simgp_core,uncertainty,3,7,0.13548142825022083,0.09590584069895508,0.8888888888888888,1.0,0.9411764705882353,16,0.6853932584269663,0.7,0.6,1.0
simgp_core,uncertainty,4,7,0.18718738169906352,0.1441015401231135,0.6818181818181818,1.0,0.8108108108108109,15,0.5909090909090909,0.7,0.6,1.0
simgp_core,uncertainty,5,7,0.19016233126470328,0.14811836658658334,0.8333333333333334,0.7142857142857143,0.7692307692307692,14,0.7011494252873564,0.7,0.3,1.0
simgp_core,uncertainty,6,7,0.10604044478745414,0.07437768299867933,0.7647058823529411,0.9285714285714286,0.8387096774193549,14,0.8023255813953488,0.7,0.3,1.0
simgp_core,uncertainty,7,7,0.19968691315782497,0.16261556468978508,0.75,0.6923076923076923,0.7199999999999999,13,0.3411764705882353,0.55,0.6,1.0
simgp_core,uncertainty,8,7,0.19878513482807975,0.15971406740319533,0.75,0.6923076923076923,0.7199999999999999,13,0.3333333333333333,0.55,0.6,1.0
simgp_core,uncertainty,9,7,0.19773150581333182,0.15319803716954872,0.7272727272727273,0.6666666666666666,0.6956521739130435,12,0.3855421686746988,0.55,0.6,1.0
simgp_core,uncertainty,10,7,0.17142903031492804,0.12058467741314015,0.7,0.6363636363636364,0.6666666666666666,11,0.7439024390243902,0.55,0.6,1.0
simgp_core,uncertainty,11,7,0.16817335375352452,0.1204100108051798,0.7777777777777778,0.6363636363636364,0.7000000000000001,11,0.691358024691358,0.55,0.6,1.0
simgp_core,uncertainty,12,7,0.11160229803127164,0.07772217917207966,0.6666666666666666,0.7272727272727273,0.6956521739130435,11,0.575,0.55,0.6,1.0
simgp_core,uncertainty,13,7,0.11079346755545948,0.07677244299948403,0.6666666666666666,0.7272727272727273,0.6956521739130435,11,0.569620253164557,0.55,0.6,1.0
simgp_core,uncertainty,14,7,0.11123270164197184,0.07719127780433827,0.6363636363636364,0.7,0.6666666666666666,10,0.5641025641025641,0.55,0.6,1.0
simgp_core,uncertainty,15,7,0.1382419717353303,0.09903329022036601,0.7142857142857143,0.5555555555555556,0.6250000000000001,9,0.7272727272727273,0.55,0.6,1.0
simgp_core,straddle,3,7,0.08378678199980422,0.0660041673601957,0.8,1.0,0.888888888888889,16,0.9101123595505618,0.7,0.6,1.0
simgp_core,straddle,4,7,0.08272890994695087,0.0648295085983197,0.7894736842105263,1.0,0.8823529411764706,15,0.9090909090909091,0.55,0.6,1.0
simgp_core,straddle,5,7,0.11657889748938716,0.09092804200468646,0.875,0.9333333333333333,0.9032258064516129,15,0.4482758620689655,0.55,0.6,1.0
simgp_core,straddle,6,7,0.13226089434548302,0.09505486782242371,0.875,1.0,0.9333333333333333,14,0.6046511627906976,0.55,0.6,1.0
simgp_core,straddle,7,7,0.13575970311511995,0.09820305692768595,0.8666666666666667,1.0,0.9285714285714286,13,0.5647058823529412,0.55,0.6,1.0
simgp_core,straddle,8,7,0.114467938819787,0.0768460909989413,0.8666666666666667,1.0,0.9285714285714286,13,0.6785714285714286,0.55,0.6,1.0
simgp_core,straddle,9,7,0.10276548159404908,0.07802617576616826,0.8571428571428571,1.0,0.923076923076923,12,0.6987951807228916,0.55,0.6,1.0
simgp_core,straddle,10,7,0.11045735640080856,0.08582096316279998,0.8461538461538461,1.0,0.9166666666666666,11,0.6585365853658537,0.55,0.6,1.0
simgp_core,straddle,11,7,0.1279320557815753,0.09722879592486118,0.8333333333333334,1.0,0.9090909090909091,10,0.6666666666666666,0.55,0.6,1.0
simgp_core,straddle,12,7,0.13453063951015218,0.10453840164613667,0.9090909090909091,1.0,0.9523809523809523,10,0.6625,0.55,0.6,1.0
simgp_core,straddle,13,7,0.13796243224717272,0.10940360239481159,0.9,1.0,0.9473684210526316,9,0.6075949367088608,0.55,0.6,1.0
simgp_core,straddle,14,7,0.07476210190461499,0.05819476769630621,0.8888888888888888,1.0,0.9411764705882353,8,0.6794871794871795,0.55,0.6,1.0
simgp_core,straddle,15,7,0.06901049728337467,0.05561363220895259,0.8888888888888888,1.0,0.9411764705882353,8,0.5064935064935064,0.55,0.6,1.0
