model,strategy,n,seed,rmse,mae,precision,recall,f1,n_true_viol,coverage90,coverage50,coverage80,coverage95,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose,recall_all
mean_of_samples,random,10,1,0.4229700045900484,0.36807825270648514,1.0,0.0,0.0,342,,,,,,,,,,,
nearest_sample,random,10,1,0.4114530663634622,0.2658657945374537,0.9038461538461539,0.13742690058479531,0.23857868020304565,342,,,,,,,,,,,
decay_only,random,10,1,0.19596407440581223,0.14809546879597169,0.7434944237918215,0.5847953216374269,0.6546644844517184,342,,,,,,,,,,,
simgp_core,random,11,1,0.07699788000633298,0.046495007445227034,0.9885931558935361,0.7602339181286549,0.8595041322314051,342,0.9567510548523207,0.6824894514767933,0.9187763713080169,0.9620253164556962,0.25,0.6,1.0,0.85,0.9,0.9,0.7594202898550725
simgp_core_nogp,random,11,1,0.07734371729846812,0.04728005347594039,0.9851301115241635,0.7748538011695907,0.8674304418985269,342,0.9546413502109705,0.6497890295358649,0.9272151898734177,0.9609704641350211,,,,,,,
simgp_core_g75,random,11,1,0.11336815980958471,0.0687317764404026,0.9573770491803278,0.8538011695906432,0.9026275115919629,342,0.740506329113924,0.37130801687763715,0.6424050632911392,0.7911392405063291,,,,,,,
physgp_core,random,11,1,0.1733573114380984,0.12077327358067409,0.9097744360902256,0.7076023391812866,0.7960526315789475,342,0.6497890295358649,0.29852320675105487,0.4947257383966245,0.7415611814345991,,,,,,,
physgp_rich,random,11,1,0.16896162941554754,0.11752140275293681,0.8446601941747572,0.7631578947368421,0.8018433179723502,342,0.6624472573839663,0.3048523206751055,0.5284810126582279,0.7521097046413502,,,,,,,
simgp_rich,random,11,1,0.0743063613950396,0.046997691088732085,0.9848484848484849,0.7602339181286549,0.8580858085808581,342,0.9567510548523207,0.6761603375527426,0.9113924050632911,0.9620253164556962,,,,,,,
mean_of_samples,random,11,1,0.4428109083707689,0.38805215521488606,1.0,0.0,0.0,342,,,,,,,,,,,
nearest_sample,random,11,1,0.4130130534766185,0.2662265882392608,0.9038461538461539,0.13742690058479531,0.23857868020304565,342,,,,,,,,,,,
decay_only,random,11,1,0.19555491155878213,0.14782773571393074,0.7434944237918215,0.5847953216374269,0.6546644844517184,342,,,,,,,,,,,
simgp_core,random,12,1,0.0776838245101737,0.04472541440117646,0.9782608695652174,0.7917888563049853,0.8752025931928687,341,0.941921858500528,0.7011615628299894,0.91129883843717,0.9535374868004224,0.4,0.6,0.0,1.0,1.1,1.0,0.7913043478260869
simgp_core_nogp,random,12,1,0.07792524169696928,0.04468763939310811,0.9818840579710145,0.7947214076246334,0.8784440842787683,341,0.938753959873284,0.675818373812038,0.9049630411826821,0.9535374868004224,,,,,,,
simgp_core_g75,random,12,1,0.11617906109836067,0.06875793022244804,0.934640522875817,0.8387096774193549,0.8840803709428131,341,0.6927138331573389,0.35374868004223864,0.6114044350580782,0.7434002111932418,,,,,,,
physgp_core,random,12,1,0.16292964174201288,0.1135003510271628,0.8715277777777778,0.7360703812316716,0.7980922098569158,341,0.6906019007391764,0.3051742344244984,0.53220696937698,0.7624076029567054,,,,,,,
physgp_rich,random,12,1,0.1773074294706909,0.12184229465176992,0.8571428571428571,0.7390029325513197,0.7937007874015749,341,0.6451953537486801,0.2893347412882788,0.5089757127771911,0.6979936642027456,,,,,,,
simgp_rich,random,12,1,0.07676498017510079,0.04537934836810849,0.9818181818181818,0.7917888563049853,0.8766233766233766,341,0.9429778247096093,0.6937697993664202,0.91129883843717,0.9545934530095037,,,,,,,
pinn_rich,random,12,1,0.19864119840422978,0.1330129556776124,0.9682539682539683,0.5366568914956011,0.690566037735849,341,0.31573389651531153,0.1562829989440338,0.2692713833157339,0.35691657866948256,,,,,,,
mean_of_samples,random,12,1,0.4192336553239097,0.36405928605602556,1.0,0.0,0.0,341,,,,,,,,,,,
nearest_sample,random,12,1,0.42000005587508293,0.27253482342398094,0.5612244897959183,0.16129032258064516,0.2505694760820046,341,,,,,,,,,,,
decay_only,random,12,1,0.19686136450536548,0.15124015971995017,0.7666666666666667,0.5395894428152492,0.6333907056798623,341,,,,,,,,,,,
simgp_core,random,13,1,0.07858379702672659,0.04555209526446744,0.974910394265233,0.7976539589442815,0.8774193548387096,341,0.9397463002114165,0.7061310782241015,0.9101479915433404,0.952431289640592,0.4,0.6,0.0,1.0,1.1,1.0,0.7971014492753623
simgp_core_nogp,random,13,1,0.07871677433447741,0.04496405497067789,0.978494623655914,0.8005865102639296,0.8806451612903226,341,0.9386892177589852,0.6775898520084567,0.9016913319238901,0.952431289640592,,,,,,,
simgp_core_g75,random,13,1,0.11526801899111315,0.06623397684873232,0.9177215189873418,0.8504398826979472,0.882800608828006,341,0.6553911205073996,0.36469344608879495,0.5930232558139535,0.718816067653277,,,,,,,
physgp_core,random,13,1,0.16255586260243254,0.11093011044262527,0.8719723183391004,0.7390029325513197,0.8,341,0.6575052854122622,0.3054968287526427,0.514799154334038,0.7251585623678647,,,,,,,
physgp_rich,random,13,1,0.18348903231995628,0.126523290909935,0.8908450704225352,0.7419354838709677,0.8096,341,0.587737843551797,0.27801268498942916,0.4587737843551797,0.6564482029598309,,,,,,,
simgp_rich,random,13,1,0.07934991466341866,0.046705729648643224,0.9784172661870504,0.7976539589442815,0.8788368336025849,341,0.9376321353065539,0.6765327695560254,0.904862579281184,0.9503171247357294,,,,,,,
mean_of_samples,random,13,1,0.41596811590024996,0.3606510981300312,1.0,0.0,0.0,341,,,,,,,,,,,
nearest_sample,random,13,1,0.4225144688277929,0.2767655555333466,0.6296296296296297,0.1495601173020528,0.24170616113744076,341,,,,,,,,,,,
decay_only,random,13,1,0.1968867380939742,0.15259828496265457,0.7672413793103449,0.5219941348973607,0.6212914485165795,341,,,,,,,,,,,
simgp_core,random,14,1,0.07864693823634424,0.04622225912499887,0.975,0.8005865102639296,0.8792270531400966,341,0.9375661375661376,0.7174603174603175,0.9026455026455027,0.9513227513227513,0.4,0.6,0.0,1.0,1.1,1.0,0.8
simgp_core_nogp,random,14,1,0.07898936745884531,0.04507222112128664,0.9785714285714285,0.8035190615835777,0.8824476650563607,341,0.9375661375661376,0.6857142857142857,0.8994708994708994,0.9502645502645503,,,,,,,
simgp_core_g75,random,14,1,0.1153550274239779,0.06366204526018464,0.9315960912052117,0.8387096774193549,0.882716049382716,341,0.6656084656084656,0.4455026455026455,0.6052910052910053,0.7174603174603175,,,,,,,
physgp_core,random,14,1,0.16526189186637494,0.1139004976992543,0.8715277777777778,0.7360703812316716,0.7980922098569158,341,0.6190476190476191,0.2857142857142857,0.48148148148148145,0.6994708994708995,,,,,,,
physgp_rich,random,14,1,0.18283086042336197,0.12348896104977834,0.8774834437086093,0.7771260997067448,0.8242612752721616,341,0.6275132275132275,0.27936507936507937,0.4846560846560847,0.6867724867724868,,,,,,,
simgp_rich,random,14,1,0.07946914779004238,0.04655528079036337,0.9785714285714285,0.8035190615835777,0.8824476650563607,341,0.9365079365079365,0.6846560846560846,0.9047619047619048,0.9502645502645503,,,,,,,
mean_of_samples,random,14,1,0.41163465447872394,0.35597610009401914,1.0,0.0,0.0,341,,,,,,,,,,,
nearest_sample,random,14,1,0.4283610493733162,0.2866727167728466,0.6296296296296297,0.1495601173020528,0.24170616113744076,341,,,,,,,,,,,
decay_only,random,14,1,0.19698908404902962,0.15275224814752697,0.7672413793103449,0.5219941348973607,0.6212914485165795,341,,,,,,,,,,,
simgp_core,random,15,1,0.07861549374874299,0.04615288866922374,0.9750889679715302,0.8035190615835777,0.8810289389067524,341,0.9375,0.7161016949152542,0.902542372881356,0.951271186440678,0.4,0.6,0.0,1.0,1.1,1.0,0.8028985507246377
