model,strategy,n,seed,rmse_min,precision_min,recall_min,f1_min,n_true_viol_min,coverage90_min,coverage50_min,coverage80_min,coverage95_min,rmse_night,recall_night,coverage90_night,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose
simgp24,random,4,7,0.04208537429488203,1.0,0.875,0.9333333333333333,16,1.0,0.7419354838709677,1.0,1.0,0.09862241388515153,0.16666666666666666,1.0,0.1,0.3,0.0,0.85,1.1,0.95
simgp24_g75,random,4,7,0.05181000674207185,1.0,0.4375,0.6086956521739131,16,0.967741935483871,0.6774193548387096,0.8387096774193549,1.0,,,,,,,,,
simgp_timeblind,random,4,7,0.21875521469886225,1.0,0.25,0.4,16,0.7741935483870968,,,,0.4124670562611306,0.3333333333333333,0.45161290322580644,,,,,,
mean_of_samples,random,4,7,0.31089666612163774,1.0,0.0,0.0,16,0.0,,,,0.3287461329182841,0.0,0.0,,,,,,
simgp24,random,5,7,0.041146341538024746,1.0,0.6875,0.8148148148148148,16,1.0,0.7333333333333333,1.0,1.0,0.10728893558504184,0.16666666666666666,1.0,0.1,0.3,0.0,0.85,0.9,1.0
simgp24_g75,random,5,7,0.06903383790396671,1.0,0.4375,0.6086956521739131,16,0.9333333333333333,0.6,0.8666666666666667,0.9666666666666667,,,,,,,,,
simgp_timeblind,random,5,7,0.2080843038987242,1.0,0.0625,0.11764705882352941,16,0.6333333333333333,,,,0.366768987627385,0.0,0.3333333333333333,,,,,,
mean_of_samples,random,5,7,0.3622292665745094,1.0,0.0,0.0,16,0.0,,,,0.3139597222516509,0.0,0.0,,,,,,
simgp24,random,6,7,0.034495704616616996,1.0,0.8125,0.896551724137931,16,1.0,0.8620689655172413,1.0,1.0,0.09216125569182897,0.16666666666666666,1.0,0.1,0.3,0.0,0.85,1.1,0.95
simgp24_g75,random,6,7,0.0601050051393936,1.0,0.4375,0.6086956521739131,16,0.8620689655172413,0.4827586206896552,0.7931034482758621,0.9655172413793104,,,,,,,,,
simgp_timeblind,random,6,7,0.24651829019494856,1.0,0.0,0.0,16,0.7931034482758621,,,,0.3330555997856809,0.0,0.896551724137931,,,,,,
mean_of_samples,random,6,7,0.3924373595518307,1.0,0.0,0.0,16,0.0,,,,0.31338281117798794,0.0,0.0,,,,,,
simgp24,random,7,7,0.02367176505574961,0.9285714285714286,0.8666666666666667,0.896551724137931,15,1.0,0.9285714285714286,1.0,1.0,0.07359529679111669,0.2,1.0,0.1,0.3,0.0,0.85,1.0,1.0
simgp24_g75,random,7,7,0.05442586506255592,1.0,0.6,0.7499999999999999,15,0.9285714285714286,0.75,0.9285714285714286,0.9642857142857143,,,,,,,,,
simgp_timeblind,random,7,7,0.23627656437416003,1.0,0.0,0.0,15,0.7857142857142857,,,,0.3387517855917977,0.0,0.7857142857142857,,,,,,
mean_of_samples,random,7,7,0.3349419163376804,1.0,0.0,0.0,15,0.0,,,,0.3169633590052314,0.0,0.0,,,,,,
simgp24,random,8,7,0.027653984677005375,1.0,0.7857142857142857,0.88,14,1.0,0.9259259259259259,1.0,1.0,0.07999937643124518,0.2,1.0,0.1,0.3,0.0,0.85,1.0,1.0
simgp24_g75,random,8,7,0.05885510856322559,1.0,0.6428571428571429,0.782608695652174,14,0.9259259259259259,0.7037037037037037,0.7777777777777778,0.9259259259259259,,,,,,,,,
simgp_timeblind,random,8,7,0.28608478647141017,1.0,0.0,0.0,14,0.6296296296296297,,,,0.29782960550703874,0.0,0.8888888888888888,,,,,,
mean_of_samples,random,8,7,0.3482328837090842,1.0,0.0,0.0,14,0.0,,,,0.3172479425505696,0.0,0.0,,,,,,
simgp24,random,9,7,0.022639341083577222,1.0,0.8571428571428571,0.923076923076923,14,1.0,0.9230769230769231,1.0,1.0,0.075390785693658,0.2,1.0,0.1,0.3,0.0,0.85,1.0,1.0
simgp24_g75,random,9,7,0.05878326498603614,1.0,0.6428571428571429,0.782608695652174,14,0.9230769230769231,0.7307692307692307,0.7692307692307693,0.9230769230769231,,,,,,,,,
simgp_timeblind,random,9,7,0.3041497643432582,1.0,0.0,0.0,14,0.6153846153846154,,,,0.2488064699924391,0.0,0.8846153846153846,,,,,,
mean_of_samples,random,9,7,0.36351091893870524,1.0,0.0,0.0,14,0.0,,,,0.3119186899524452,0.0,0.0,,,,,,
simgp24,random,10,7,0.0295116166383074,1.0,0.8571428571428571,0.923076923076923,14,1.0,0.88,1.0,1.0,0.0823200115824357,0.2,1.0,0.1,0.3,0.0,0.85,1.0,1.0
simgp24_g75,random,10,7,0.06280829120045762,1.0,0.6428571428571429,0.782608695652174,14,0.92,0.6,0.76,0.92,,,,,,,,,
simgp_timeblind,random,10,7,0.30330286283152114,1.0,0.0,0.0,14,0.36,,,,0.28301420098691155,0.0,0.72,,,,,,
mean_of_samples,random,10,7,0.4216579297032031,1.0,0.0,0.0,14,0.0,,,,0.30287912429071057,0.0,0.0,,,,,,
simgp24,random,11,7,0.030877334450029853,1.0,0.8461538461538461,0.9166666666666666,13,1.0,0.8333333333333334,1.0,1.0,0.06562332157982108,0.25,1.0,0.1,0.3,0.5,1.15,0.9,1.0
simgp24_g75,random,11,7,0.06745871723410224,1.0,0.6153846153846154,0.761904761904762,13,0.8333333333333334,0.4583333333333333,0.75,0.875,,,,,,,,,
simgp_timeblind,random,11,7,0.3153315889531128,1.0,0.0,0.0,13,0.0,,,,0.3082238326778553,0.0,0.2916666666666667,,,,,,
mean_of_samples,random,11,7,0.4293129606323833,1.0,0.0,0.0,13,0.0,,,,0.29562932188476865,0.0,0.0,,,,,,
simgp24,random,12,7,0.029253320857429058,1.0,0.8461538461538461,0.9166666666666666,13,1.0,0.8260869565217391,0.9565217391304348,1.0,0.06515922141276956,0.25,1.0,0.1,0.3,0.5,1.15,0.9,1.0
simgp24_g75,random,12,7,0.06444261847616994,1.0,0.5384615384615384,0.7000000000000001,13,0.8260869565217391,0.5652173913043478,0.7391304347826086,0.9565217391304348,,,,,,,,,
simgp_timeblind,random,12,7,0.31722614910626135,1.0,0.0,0.0,13,0.0,,,,0.31296590416177844,0.0,0.34782608695652173,,,,,,
mean_of_samples,random,12,7,0.4466424918694102,1.0,0.0,0.0,13,0.0,,,,0.29415265548047953,0.0,0.0,,,,,,
simgp24,random,13,7,0.02051952156967065,1.0,1.0,1.0,12,1.0,0.8636363636363636,1.0,1.0,0.06965905716326541,0.25,1.0,0.1,0.3,0.5,1.15,1.1,1.0
simgp24_g75,random,13,7,0.029809648709478668,1.0,0.8333333333333334,0.9090909090909091,12,0.9545454545454546,0.5909090909090909,0.9545454545454546,0.9545454545454546,,,,,,,,,
simgp_timeblind,random,13,7,0.282142612367965,1.0,0.0,0.0,12,0.5,,,,0.2798795821331925,0.0,0.8181818181818182,,,,,,
mean_of_samples,random,13,7,0.41783947695638024,1.0,0.0,0.0,12,0.0,,,,0.29423354124132534,0.0,0.0,,,,,,
simgp24,random,14,7,0.019991650561102317,1.0,1.0,1.0,12,1.0,0.8095238095238095,1.0,1.0,0.07022212995015498,0.25,1.0,0.1,0.3,0.5,1.15,1.1,1.0
simgp24_g75,random,14,7,0.05759896555057128,1.0,0.6666666666666666,0.8,12,0.8571428571428571,0.5238095238095238,0.7619047619047619,0.8571428571428571,,,,,,,,,
simgp_timeblind,random,14,7,0.29804271216147504,1.0,0.0,0.0,12,0.42857142857142855,,,,0.2483781012010115,0.0,0.7619047619047619,,,,,,
mean_of_samples,random,14,7,0.44286677642295585,1.0,0.0,0.0,12,0.0,,,,0.2985829592923795,0.0,0.0,,,,,,
simgp24,random,15,7,0.02187073001200436,1.0,1.0,1.0,12,1.0,0.85,1.0,1.0,0.059012690084019,0.25,1.0,0.1,0.3,0.5,1.15,1.1,1.0
simgp24_g75,random,15,7,0.024468710110722477,1.0,0.8333333333333334,0.9090909090909091,12,1.0,0.6,1.0,1.0,,,,,,,,,
simgp_timeblind,random,15,7,0.3405745212231169,1.0,0.0,0.0,12,0.4,,,,0.2701521152029242,0.0,0.85,,,,,,
mean_of_samples,random,15,7,0.42705781153819705,1.0,0.0,0.0,12,0.0,,,,0.29778866810711674,0.0,0.0,,,,,,
simgp24,uncertainty,3,7,0.037522143906237745,0.7619047619047619,1.0,0.8648648648648648,16,1.0,0.6875,0.9375,1.0,0.06781358783307394,0.5,1.0,0.1,0.3,0.5,1.0,1.1,1.05
simgp24,uncertainty,4,7,0.03805220791330623,0.7647058823529411,0.8666666666666667,0.8125,15,1.0,0.7741935483870968,1.0,1.0,0.101767244026673,0.3333333333333333,1.0,0.1,0.3,0.5,1.0,1.0,1.0
simgp24,uncertainty,5,7,0.03590681499756949,0.7368421052631579,1.0,0.8484848484848484,14,1.0,0.7666666666666667,0.9666666666666667,1.0,0.054139218016209564,0.6,1.0,0.1,0.3,0.0,1.0,1.0,0.95
simgp24,uncertainty,6,7,0.04732140256305901,0.75,0.9230769230769231,0.8275862068965517,13,0.9655172413793104,0.6896551724137931,0.9655172413793104,1.0,0.11686008106137874,1.0,1.0,0.1,0.3,0.0,1.0,1.0,0.95
simgp24,uncertainty,7,7,0.04864425611984529,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,0.9642857142857143,0.6428571428571429,0.9285714285714286,1.0,0.10186297599846723,0.2,1.0,0.1,0.3,0.0,1.0,1.0,0.95
simgp24,uncertainty,8,7,0.033442691730168714,0.7692307692307693,0.9090909090909091,0.8333333333333333,11,0.9629629629629629,0.8148148148148148,0.9629629629629629,0.9629629629629629,0.04014491394135939,0.5,1.0,0.1,0.3,0.0,1.0,0.9,0.95
simgp24,uncertainty,9,7,0.032613345237022556,0.8888888888888888,0.8,0.8421052631578948,10,0.9615384615384616,0.8846153846153846,0.9615384615384616,1.0,0.051580785794249004,0.3333333333333333,1.0,0.1,0.1,1.0,1.0,1.0,0.9
simgp24,uncertainty,10,7,0.050131570498627896,0.5333333333333333,0.8888888888888888,0.6666666666666667,9,0.92,0.56,0.88,0.96,0.05753418583773084,1.0,1.0,0.25,0.1,0.0,1.0,1.1,0.9
simgp24,uncertainty,11,7,0.044669203031154806,0.6363636363636364,0.875,0.7368421052631579,8,0.9166666666666666,0.7083333333333334,0.875,0.9583333333333334,0.059914777597778496,1.0,1.0,0.25,0.1,0.0,1.0,1.1,0.9
simgp24,uncertainty,12,7,0.08000025191316651,0.6666666666666666,0.8571428571428571,0.75,7,0.9130434782608695,0.5217391304347826,0.8695652173913043,0.9565217391304348,0.058278598731323794,0.0,1.0,0.1,0.1,1.0,1.0,1.1,0.9
simgp24,uncertainty,13,7,0.12289254953836037,0.4,1.0,0.5714285714285715,6,0.7272727272727273,0.3181818181818182,0.5454545454545454,0.8636363636363636,0.049525226957423445,1.0,1.0,0.1,0.3,0.0,1.0,1.1,1.0
simgp24,uncertainty,14,7,0.10342120492958498,0.5,1.0,0.6666666666666666,6,0.8571428571428571,0.47619047619047616,0.6666666666666666,0.9523809523809523,0.05518444429886573,1.0,1.0,0.1,0.3,0.0,1.0,1.1,0.95
simgp24,uncertainty,15,7,0.09570856179076365,0.5,1.0,0.6666666666666666,6,0.85,0.5,0.65,0.95,0.05519030323773249,1.0,1.0,0.1,0.3,0.0,1.0,1.1,0.95
simgp24,straddle,3,7,0.037522143906237745,0.7619047619047619,1.0,0.8648648648648648,16,1.0,0.6875,0.9375,1.0,0.06781358783307394,0.5,1.0,0.1,0.3,0.5,1.0,1.1,1.05
simgp24,straddle,4,7,0.033203968463064115,0.8235294117647058,0.9333333333333333,0.8749999999999999,15,1.0,0.8709677419354839,1.0,1.0,0.06565083710611802,0.2,1.0,0.1,0.1,1.0,0.85,0.9,1.0
simgp24,straddle,5,7,0.020996600337768956,0.9285714285714286,0.9285714285714286,0.9285714285714286,14,1.0,0.9333333333333333,1.0,1.0,0.09972412467873333,0.2,1.0,0.1,0.3,0.0,1.0,1.0,0.95
simgp24,straddle,6,7,0.029087692086112112,0.8,0.9230769230769231,0.8571428571428571,13,1.0,0.7241379310344828,0.9655172413793104,1.0,0.05364875500540563,1.0,1.0,0.1,0.3,0.0,1.0,1.1,0.9
simgp24,straddle,7,7,0.040392598558678286,0.8,1.0,0.888888888888889,12,1.0,0.8214285714285714,0.9642857142857143,1.0,0.34520947978540706,1.0,0.5357142857142857,0.1,0.3,0.5,1.15,1.1,0.9
simgp24,straddle,8,7,0.047588803476407884,0.5882352941176471,0.9090909090909091,0.7142857142857143,11,1.0,0.7037037037037037,0.8888888888888888,1.0,0.0525699356161579,0.0,1.0,0.1,0.3,0.5,1.15,1.1,0.9
simgp24,straddle,9,7,0.06350734057468099,0.5555555555555556,1.0,0.7142857142857143,10,0.9230769230769231,0.6538461538461539,0.8076923076923077,0.9615384615384616,0.09339418945890614,0.0,1.0,0.1,0.3,1.0,1.15,1.0,1.0
simgp24,straddle,10,7,0.05945173208470253,0.5294117647058824,1.0,0.6923076923076924,9,0.92,0.68,0.8,0.92,0.09946328329454882,0.0,1.0,0.1,0.3,0.5,1.15,1.1,0.9
simgp24,straddle,11,7,0.07473560039792948,0.5,0.75,0.6,8,1.0,0.2916666666666667,0.7083333333333334,1.0,0.35597969077349956,0.0,1.0,0.1,0.3,0.5,1.15,1.1,0.9
simgp24,straddle,12,7,0.08492539837193593,0.5,0.7142857142857143,0.588235294117647,7,0.9565217391304348,0.34782608695652173,0.6956521739130435,1.0,0.32648815352152877,0.0,1.0,0.1,0.3,0.5,1.15,0.9,0.9
simgp24,straddle,13,7,0.08430327008800755,0.45454545454545453,0.7142857142857143,0.5555555555555556,7,1.0,0.6363636363636364,0.9090909090909091,1.0,0.06075242615992742,0.0,1.0,0.1,0.3,0.5,1.15,0.9,0.95
simgp24,straddle,14,7,0.06403848740343696,0.5,0.7142857142857143,0.588235294117647,7,0.9523809523809523,0.6190476190476191,0.9047619047619048,1.0,0.14190994859507672,0.0,1.0,0.1,0.3,0.5,1.15,0.9,0.95
simgp24,straddle,15,7,0.06993340182130803,0.5,0.6666666666666666,0.5714285714285715,6,1.0,0.35,0.75,1.0,0.22554170082690592,0.0,1.0,0.1,0.3,0.5,1.15,0.9,0.95
simgp24,straddle_min,3,7,0.037522143906237745,0.7619047619047619,1.0,0.8648648648648648,16,1.0,0.6875,0.9375,1.0,0.06781358783307394,0.5,1.0,0.1,0.3,0.5,1.0,1.1,1.05
simgp24,straddle_min,4,7,0.03865247549799764,0.7647058823529411,0.8666666666666667,0.8125,15,1.0,0.7741935483870968,1.0,1.0,0.10418535110002089,0.3333333333333333,1.0,0.1,0.3,0.5,1.0,1.0,1.0
simgp24,straddle_min,5,7,0.04084911968691297,0.7222222222222222,0.9285714285714286,0.8125000000000001,14,1.0,0.6333333333333333,0.9,1.0,0.06184704316328123,1.0,1.0,0.1,0.3,0.0,1.0,1.0,0.95
simgp24,straddle_min,6,7,0.041844316324380175,0.7333333333333333,0.8461538461538461,0.7857142857142856,13,0.9310344827586207,0.6551724137931034,0.8620689655172413,1.0,0.09494830818585094,1.0,0.9655172413793104,0.1,0.3,0.0,1.0,1.0,0.95
simgp24,straddle_min,7,7,0.04100336134755618,0.7142857142857143,0.8333333333333334,0.7692307692307692,12,0.8571428571428571,0.6071428571428571,0.7857142857142857,0.9285714285714286,0.08416517891147018,1.0,1.0,0.1,0.3,0.0,1.0,1.1,0.9
simgp24,straddle_min,8,7,0.039042407930409334,0.6666666666666666,0.9090909090909091,0.7692307692307692,11,0.9629629629629629,0.6296296296296297,0.7777777777777778,0.9629629629629629,0.04355437950692321,1.0,1.0,0.1,0.3,0.0,1.0,1.1,0.9
simgp24,straddle_min,9,7,0.040126941897040615,0.7142857142857143,0.9090909090909091,0.8,11,0.9230769230769231,0.5769230769230769,0.8076923076923077,0.9615384615384616,0.039310026672676995,1.0,1.0,0.1,0.3,0.0,1.0,1.1,0.9
simgp24,straddle_min,10,7,0.07113518399404431,0.5882352941176471,1.0,0.7407407407407407,10,0.76,0.2,0.68,0.84,0.03984372880149748,0.8,1.0,0.1,0.3,1.0,1.15,1.1,1.05
simgp24,straddle_min,11,7,0.07167963421173988,0.625,1.0,0.7692307692307693,10,0.7083333333333334,0.16666666666666666,0.625,0.875,0.04151629762528541,0.8,1.0,0.1,0.3,1.0,1.15,1.1,1.05
simgp24,straddle_min,12,7,0.07096114177468076,0.625,1.0,0.7692307692307693,10,0.7391304347826086,0.17391304347826086,0.5652173913043478,0.7391304347826086,0.07376604728491672,0.8,1.0,0.1,0.3,1.0,1.15,1.1,1.05
simgp24,straddle_min,13,7,0.07252757101138836,0.625,1.0,0.7692307692307693,10,0.7272727272727273,0.18181818181818182,0.6363636363636364,0.7272727272727273,0.04466038510407936,0.8,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,14,7,0.07340753755264533,0.6,1.0,0.7499999999999999,9,0.7142857142857143,0.14285714285714285,0.6190476190476191,0.7142857142857143,0.04287864355162727,0.8,1.0,0.1,0.3,0.5,1.15,1.0,0.9
simgp24,straddle_min,15,7,0.07546795312684011,0.6428571428571429,1.0,0.782608695652174,9,0.7,0.25,0.65,0.75,0.04120053786228148,0.8,1.0,0.1,0.3,0.0,1.0,0.9,0.9
