model,strategy,n,seed,rmse_min,precision_min,recall_min,f1_min,n_true_viol_min,coverage90_min,coverage50_min,coverage80_min,coverage95_min,rmse_night,recall_night,coverage90_night,map_kb,map_kw,map_gamma,map_demand,map_rough,map_dose
simgp24,straddle_min,5,2,0.07472731843248562,0.9,1.0,0.9473684210526316,27,0.9885057471264368,0.367816091954023,0.8735632183908046,1.0,0.1799596537637711,0.9333333333333333,1.0,0.25,0.6,1.0,1.15,0.9,1.05
simgp24,straddle_min,6,2,0.07901602746639053,0.896551724137931,1.0,0.9454545454545454,26,0.8953488372093024,0.4418604651162791,0.7674418604651163,0.9186046511627907,0.14927963252019724,0.9333333333333333,1.0,0.55,0.6,0.0,1.0,0.9,1.1
simgp24,straddle_min,7,2,0.08503827554460218,0.8928571428571429,1.0,0.9433962264150945,25,0.8941176470588236,0.36470588235294116,0.7647058823529411,0.9176470588235294,0.1502848913027425,0.9333333333333333,1.0,0.55,0.6,0.5,1.0,0.9,1.1
simgp24,straddle_min,8,2,0.08313558327908417,0.8888888888888888,1.0,0.9411764705882353,24,0.9404761904761905,0.3333333333333333,0.8809523809523809,1.0,0.1396589489266139,0.9333333333333333,1.0,0.55,0.6,0.5,1.0,0.9,1.1
simgp24,straddle_min,9,2,0.10554841778723373,0.9230769230769231,1.0,0.9600000000000001,24,0.8674698795180723,0.3614457831325301,0.8554216867469879,0.927710843373494,0.20683944042205119,0.9333333333333333,0.9518072289156626,0.25,0.6,0.0,1.15,0.9,0.95
simgp24,straddle_min,10,2,0.09711560207471166,0.96,1.0,0.9795918367346939,24,0.8780487804878049,0.5609756097560976,0.8536585365853658,0.9390243902439024,0.17663853096334603,0.9333333333333333,0.9512195121951219,0.25,0.6,0.0,1.15,0.9,0.9
simgp24,straddle_min,11,2,0.09452908062938596,1.0,1.0,1.0,24,0.8395061728395061,0.3950617283950617,0.7283950617283951,0.9259259259259259,0.1815288294286807,0.9333333333333333,0.9382716049382716,0.25,0.6,0.0,1.15,0.9,0.9
simgp24,straddle_min,12,2,0.09626818861231679,1.0,1.0,1.0,24,0.825,0.4,0.675,0.9,0.18386456611020746,0.9333333333333333,0.9375,0.25,0.6,0.0,1.15,0.9,0.9
simgp24,straddle_min,13,2,0.10196534639667097,1.0,1.0,1.0,24,0.7341772151898734,0.34177215189873417,0.6835443037974683,0.8481012658227848,0.19233285462216784,0.9333333333333333,0.8860759493670886,0.25,0.6,0.0,1.15,0.9,0.9
simgp24,straddle_min,14,2,0.10298507093342048,1.0,1.0,1.0,24,0.7435897435897436,0.3333333333333333,0.6794871794871795,0.8461538461538461,0.19605245397791893,0.9333333333333333,0.9102564102564102,0.25,0.6,0.0,1.15,0.9,0.9
simgp24,straddle_min,15,2,0.06262231715544807,1.0,1.0,1.0,23,0.9090909090909091,0.5454545454545454,0.8701298701298701,0.974025974025974,0.07800374018016766,0.9333333333333333,0.987012987012987,0.25,0.6,0.0,1.15,0.9,0.9
simgp24,random,3,3,0.05505301816335279,0.8205128205128205,0.9696969696969697,0.8888888888888888,33,0.9775280898876404,0.6404494382022472,0.9775280898876404,1.0,0.11853556992713345,1.0,1.0,0.1,1.0,1.0,1.0,1.1,1.1
simgp24_g75,random,3,3,0.07512720247716957,0.8275862068965517,0.7272727272727273,0.7741935483870968,33,0.9213483146067416,0.7752808988764045,0.8764044943820225,0.9438202247191011,,,,,,,,,
simgp_timeblind,random,3,3,0.1775851155228524,1.0,0.36363636363636365,0.5333333333333333,33,0.5730337078651685,,,,0.14798897888851711,0.5789473684210527,0.7528089887640449,,,,,,
mean_of_samples,random,3,3,0.2390318363456263,1.0,0.0,0.0,33,0.0,,,,0.2916924088505135,0.0,0.0,,,,,,
simgp24,random,4,3,0.052057440210962286,0.8157894736842105,0.96875,0.8857142857142857,32,0.9772727272727273,0.48863636363636365,0.9545454545454546,1.0,0.12420728010352863,1.0,1.0,0.1,1.0,1.0,1.0,1.1,1.1
simgp24_g75,random,4,3,0.16795351180321194,0.8076923076923077,0.65625,0.7241379310344829,32,0.5909090909090909,0.36363636363636365,0.5,0.625,,,,,,,,,
simgp_timeblind,random,4,3,0.17932491787641763,1.0,0.34375,0.5116279069767442,32,0.4772727272727273,,,,0.1525217921297914,0.5555555555555556,0.5681818181818182,,,,,,
mean_of_samples,random,4,3,0.228713634752904,1.0,0.0,0.0,32,0.0,,,,0.31781443363798223,0.0,0.0,,,,,,
simgp24,random,5,3,0.05390247125975944,0.8157894736842105,1.0,0.898550724637681,31,0.9885057471264368,0.5172413793103449,0.9310344827586207,1.0,0.1427922003789054,1.0,0.9885057471264368,0.1,1.0,1.0,1.0,1.1,1.1
simgp24_g75,random,5,3,0.13125742731073073,0.9130434782608695,0.6774193548387096,0.7777777777777777,31,0.7126436781609196,0.45977011494252873,0.6091954022988506,0.7931034482758621,,,,,,,,,
simgp_timeblind,random,5,3,0.18072590231540192,1.0,0.3548387096774194,0.5238095238095238,31,0.39080459770114945,,,,0.15119167996534635,0.5555555555555556,0.5632183908045977,,,,,,
mean_of_samples,random,5,3,0.2500698514799874,1.0,0.0,0.0,31,0.0,,,,0.27774164751930136,0.0,0.0,,,,,,
simgp24,random,6,3,0.06398744278111307,0.8108108108108109,1.0,0.8955223880597014,30,0.9534883720930233,0.4069767441860465,0.8837209302325582,0.9767441860465116,0.13530736396983192,1.0,0.9534883720930233,0.1,1.0,1.0,1.0,1.1,1.1
simgp24_g75,random,6,3,0.13483478766969137,0.9545454545454546,0.7,0.8076923076923077,30,0.6162790697674418,0.4418604651162791,0.5348837209302325,0.7441860465116279,,,,,,,,,
simgp_timeblind,random,6,3,0.1887326080838347,1.0,0.3333333333333333,0.5,30,0.4069767441860465,,,,0.14912106256176264,0.5555555555555556,0.5697674418604651,,,,,,
mean_of_samples,random,6,3,0.2501933049375891,1.0,0.0,0.0,30,0.0,,,,0.2778975198759696,0.0,0.0,,,,,,
simgp24,random,7,3,0.06418928186995077,0.8055555555555556,0.9666666666666667,0.8787878787878789,30,0.8588235294117647,0.5176470588235295,0.8235294117647058,0.9529411764705882,0.15118355622516322,1.0,0.8,0.1,1.0,1.0,1.0,1.1,1.05
simgp24_g75,random,7,3,0.13786564381391506,0.9166666666666666,0.7333333333333333,0.8148148148148148,30,0.6588235294117647,0.4235294117647059,0.5764705882352941,0.7411764705882353,,,,,,,,,
simgp_timeblind,random,7,3,0.15302850183395522,1.0,0.36666666666666664,0.5365853658536585,30,0.4588235294117647,,,,0.15908891664550143,0.5555555555555556,0.5058823529411764,,,,,,
mean_of_samples,random,7,3,0.2556125727926855,1.0,0.0,0.0,30,0.0,,,,0.27617258818348994,0.0,0.0,,,,,,
simgp24,random,8,3,0.06414431892474155,0.8055555555555556,0.9666666666666667,0.8787878787878789,30,0.8571428571428571,0.5,0.8095238095238095,0.9523809523809523,0.151258044696797,1.0,0.7976190476190477,0.1,1.0,1.0,1.0,1.1,1.05
simgp24_g75,random,8,3,0.10111459149773808,0.9565217391304348,0.7333333333333333,0.8301886792452831,30,0.7857142857142857,0.5595238095238095,0.7738095238095238,0.8452380952380952,,,,,,,,,
simgp_timeblind,random,8,3,0.15405197197961734,1.0,0.36666666666666664,0.5365853658536585,30,0.4523809523809524,,,,0.15827806459610128,0.5555555555555556,0.5238095238095238,,,,,,
mean_of_samples,random,8,3,0.29977965678274365,1.0,0.0,0.0,30,0.0,,,,0.2642653924035981,0.0,0.0,,,,,,
simgp24,random,9,3,0.05569625555489932,0.8055555555555556,1.0,0.8923076923076924,29,0.9518072289156626,0.4819277108433735,0.8433734939759037,1.0,0.15234943319705516,1.0,0.9156626506024096,0.1,1.0,1.0,1.0,1.1,1.0
simgp24_g75,random,9,3,0.07719936748860629,0.88,0.7586206896551724,0.8148148148148148,29,0.9156626506024096,0.5662650602409639,0.8192771084337349,0.927710843373494,,,,,,,,,
simgp_timeblind,random,9,3,0.16379845033502669,1.0,0.5172413793103449,0.6818181818181819,29,0.5301204819277109,,,,0.1563200420200594,0.7647058823529411,0.5421686746987951,,,,,,
mean_of_samples,random,9,3,0.26960359296669173,1.0,0.0,0.0,29,0.0,,,,0.26096163270455497,0.0,0.0,,,,,,
simgp24,random,10,3,0.05325861700710856,0.8235294117647058,0.9655172413793104,0.888888888888889,29,0.9512195121951219,0.5365853658536586,0.8902439024390244,0.9878048780487805,0.1402572814753142,1.0,0.9512195121951219,0.1,1.0,1.0,1.0,1.1,1.0
simgp24_g75,random,10,3,0.114651238385395,0.6875,0.7586206896551724,0.7213114754098361,29,0.4634146341463415,0.13414634146341464,0.2926829268292683,0.6951219512195121,,,,,,,,,
simgp_timeblind,random,10,3,0.17819609461067157,1.0,0.41379310344827586,0.5853658536585366,29,0.4634146341463415,,,,0.14923347406262102,0.6470588235294118,0.5487804878048781,,,,,,
mean_of_samples,random,10,3,0.2717982755762367,1.0,0.0,0.0,29,0.0,,,,0.26212863647450946,0.0,0.0,,,,,,
simgp24,random,11,3,0.05390875489758331,0.8235294117647058,0.9655172413793104,0.888888888888889,29,0.9506172839506173,0.5185185185185185,0.8765432098765432,0.9876543209876543,0.13917338162746534,1.0,0.9506172839506173,0.1,1.0,1.0,1.0,1.1,1.0
simgp24_g75,random,11,3,0.1152618709093427,0.65625,0.7241379310344828,0.6885245901639345,29,0.4567901234567901,0.09876543209876543,0.30864197530864196,0.6666666666666666,,,,,,,,,
simgp_timeblind,random,11,3,0.1921930061603693,1.0,0.41379310344827586,0.5853658536585366,29,0.4074074074074074,,,,0.1397111502231969,0.6470588235294118,0.7654320987654321,,,,,,
mean_of_samples,random,11,3,0.2784207195332525,1.0,0.0,0.0,29,0.0,,,,0.2631843006457012,0.0,0.0,,,,,,
simgp24,random,12,3,0.05966564750088398,0.8181818181818182,0.9642857142857143,0.8852459016393442,28,0.9375,0.55,0.85,0.95,0.13160046845784992,1.0,1.0,0.1,1.0,1.0,1.0,1.1,1.05
simgp24_g75,random,12,3,0.12075197570049488,0.6451612903225806,0.7142857142857143,0.6779661016949152,28,0.6125,0.15,0.4375,0.725,,,,,,,,,
simgp_timeblind,random,12,3,0.21344882294442602,1.0,0.42857142857142855,0.6,28,0.325,,,,0.13827861723176146,0.6875,0.7875,,,,,,
mean_of_samples,random,12,3,0.27197458526609947,1.0,0.0,0.0,28,0.0,,,,0.260537502461112,0.0,0.0,,,,,,
simgp24,random,13,3,0.05887200812876161,0.8181818181818182,0.9642857142857143,0.8852459016393442,28,0.9240506329113924,0.4810126582278481,0.8481012658227848,0.9620253164556962,0.1361793433270562,1.0,0.9240506329113924,0.1,1.0,1.0,1.0,1.1,1.05
simgp24_g75,random,13,3,0.12425671813286206,0.7096774193548387,0.7857142857142857,0.7457627118644068,28,0.43037974683544306,0.1518987341772152,0.26582278481012656,0.5822784810126582,,,,,,,,,
simgp_timeblind,random,13,3,0.20632006063467956,1.0,0.5357142857142857,0.6976744186046512,28,0.3670886075949367,,,,0.13467021723704006,0.875,0.7848101265822784,,,,,,
mean_of_samples,random,13,3,0.26039833897090353,1.0,0.0,0.0,28,0.0,,,,0.2627824773172851,0.0,0.0,,,,,,
simgp24,random,14,3,0.06027755615281376,0.8125,0.9629629629629629,0.8813559322033898,27,0.9102564102564102,0.4230769230769231,0.8589743589743589,0.9487179487179487,0.13744099358130035,1.0,0.8846153846153846,0.1,1.0,1.0,1.0,1.1,1.05
simgp24_g75,random,14,3,0.11228774238551725,0.6785714285714286,0.7037037037037037,0.6909090909090909,27,0.5256410256410257,0.14102564102564102,0.32051282051282054,0.7564102564102564,,,,,,,,,
simgp_timeblind,random,14,3,0.20015339405149465,1.0,0.5555555555555556,0.7142857142857143,27,0.3974358974358974,,,,0.13074784733508032,0.875,0.7948717948717948,,,,,,
mean_of_samples,random,14,3,0.25892566254142874,1.0,0.0,0.0,27,0.0,,,,0.2627267435128054,0.0,0.0,,,,,,
simgp24,random,15,3,0.06485620519429705,0.8125,0.9629629629629629,0.8813559322033898,27,0.8441558441558441,0.5064935064935064,0.7142857142857143,0.9090909090909091,0.1392352090380288,1.0,0.922077922077922,0.1,1.0,1.0,1.0,1.1,1.0
simgp24_g75,random,15,3,0.10696457719766271,0.6785714285714286,0.7037037037037037,0.6909090909090909,27,0.44155844155844154,0.12987012987012986,0.2727272727272727,0.5714285714285714,,,,,,,,,
simgp_timeblind,random,15,3,0.19478739541985268,1.0,0.5555555555555556,0.7142857142857143,27,0.4155844155844156,,,,0.131213736586832,0.875,0.7662337662337663,,,,,,
mean_of_samples,random,15,3,0.2585474662290007,1.0,0.0,0.0,27,0.0,,,,0.2630022129331003,0.0,0.0,,,,,,
simgp24,uncertainty,3,3,0.05505301816335279,0.8205128205128205,0.9696969696969697,0.8888888888888888,33,0.9775280898876404,0.6404494382022472,0.9775280898876404,1.0,0.11853556992713345,1.0,1.0,0.1,1.0,1.0,1.0,1.1,1.1
simgp24,uncertainty,4,3,0.054943882849727614,0.8157894736842105,0.96875,0.8857142857142857,32,0.9886363636363636,0.5795454545454546,0.9431818181818182,1.0,0.1577955932824407,1.0,0.9772727272727273,0.4,1.0,1.0,1.0,1.1,1.1
simgp24,uncertainty,5,3,0.054281077338511584,0.8108108108108109,0.967741935483871,0.8823529411764706,31,0.9540229885057471,0.5862068965517241,0.8505747126436781,1.0,0.16670242298261995,1.0,0.9310344827586207,0.25,0.6,1.0,0.85,0.9,0.9
simgp24,uncertainty,6,3,0.07089586146441998,0.75,1.0,0.8571428571428571,30,0.8372093023255814,0.3953488372093023,0.6627906976744186,0.9418604651162791,0.2030449772289966,1.0,0.8372093023255814,0.55,1.0,1.0,1.0,1.1,1.1
simgp24,uncertainty,7,3,0.0567269284974097,0.7777777777777778,0.9655172413793104,0.8615384615384615,29,0.9176470588235294,0.5529411764705883,0.8823529411764706,0.9882352941176471,0.1802444980089889,1.0,0.9294117647058824,0.4,1.0,1.0,1.0,1.1,1.1
simgp24,uncertainty,8,3,0.08626694723798435,0.7777777777777778,1.0,0.8750000000000001,28,0.9761904761904762,0.4523809523809524,0.8690476190476191,1.0,0.1730635006418707,1.0,0.9285714285714286,0.4,1.0,1.0,1.0,1.1,1.1
simgp24,uncertainty,9,3,0.0803899448880574,0.7878787878787878,0.9629629629629629,0.8666666666666665,27,0.9759036144578314,0.5180722891566265,0.8674698795180723,1.0,0.16625165051659382,1.0,0.9397590361445783,0.7,0.6,1.0,1.0,1.1,1.05
simgp24,uncertainty,10,3,0.06718186147530113,0.78125,0.9615384615384616,0.8620689655172413,26,0.975609756097561,0.6219512195121951,0.926829268292683,1.0,0.15988451124718003,1.0,0.926829268292683,0.55,0.6,1.0,1.0,1.1,0.95
simgp24,uncertainty,11,3,0.06690027471343649,0.7741935483870968,0.96,0.8571428571428571,25,0.9506172839506173,0.5925925925925926,0.8395061728395061,0.9753086419753086,0.15709666361666894,1.0,0.9135802469135802,0.7,0.6,1.0,1.0,1.1,1.05
simgp24,uncertainty,12,3,0.272494902897579,0.7666666666666667,0.9583333333333334,0.8518518518518519,24,0.8875,0.675,0.85,0.925,0.3351201141999133,1.0,0.9,0.55,0.6,1.0,1.0,1.1,0.95
simgp24,uncertainty,13,3,0.268399960083495,0.7333333333333333,0.9565217391304348,0.8301886792452831,23,0.8987341772151899,0.7088607594936709,0.8481012658227848,0.9367088607594937,0.34635970875177047,1.0,0.9240506329113924,0.4,1.0,1.0,1.0,1.1,1.1
simgp24,uncertainty,14,3,0.05145184812814643,0.75,0.9545454545454546,0.84,22,1.0,0.7692307692307693,0.9743589743589743,1.0,0.1332099498645193,1.0,1.0,0.4,1.0,1.0,1.0,1.1,1.1
simgp24,uncertainty,15,3,0.2673033245328893,0.7142857142857143,0.9523809523809523,0.8163265306122449,21,0.8831168831168831,0.7402597402597403,0.8441558441558441,0.935064935064935,0.29630011873908196,1.0,0.961038961038961,0.4,1.0,1.0,1.0,1.1,1.1
simgp24,straddle,3,3,0.05505301816335279,0.8205128205128205,0.9696969696969697,0.8888888888888888,33,0.9775280898876404,0.6404494382022472,0.9775280898876404,1.0,0.11853556992713345,1.0,1.0,0.1,1.0,1.0,1.0,1.1,1.1
simgp24,straddle,4,3,0.04300065716315364,0.9117647058823529,0.96875,0.9393939393939394,32,1.0,0.875,0.9772727272727273,1.0,0.11682739771410006,1.0,0.9772727272727273,0.1,1.0,1.0,1.15,0.9,1.1
simgp24,straddle,5,3,0.044620869763488516,0.9090909090909091,0.967741935483871,0.9374999999999999,31,1.0,0.8275862068965517,0.9770114942528736,1.0,0.11519204171594088,1.0,0.9770114942528736,0.1,1.0,0.0,1.15,0.9,1.1
simgp24,straddle,6,3,0.10249044630936813,0.6976744186046512,1.0,0.8219178082191781,30,0.8023255813953488,0.3953488372093023,0.6744186046511628,0.9302325581395349,0.22787229978931467,1.0,0.7674418604651163,0.7,0.6,0.5,0.85,0.9,0.9
simgp24,straddle,7,3,0.0647146867536842,0.75,1.0,0.8571428571428571,30,0.9647058823529412,0.5411764705882353,0.8941176470588236,1.0,0.1661299106947128,1.0,0.9529411764705882,0.7,1.0,0.5,1.0,1.1,1.1
simgp24,straddle,8,3,0.07072830702426308,0.7567567567567568,0.9655172413793104,0.8484848484848485,29,0.9404761904761905,0.5357142857142857,0.9047619047619048,0.9761904761904762,0.15115207524365207,1.0,0.9047619047619048,0.7,1.0,0.0,1.0,1.1,1.1
simgp24,straddle,9,3,0.10505780444130812,0.717948717948718,1.0,0.835820895522388,28,0.8554216867469879,0.37349397590361444,0.7590361445783133,0.891566265060241,0.18977703985395564,1.0,0.7951807228915663,0.7,1.0,0.5,1.0,1.1,1.1
simgp24,straddle,10,3,0.10639388040244827,0.717948717948718,1.0,0.835820895522388,28,0.8414634146341463,0.35365853658536583,0.7317073170731707,0.8780487804878049,0.1927489482343314,1.0,0.7926829268292683,0.7,1.0,1.0,1.0,1.1,1.1
simgp24,straddle,11,3,0.10136067817764816,0.7297297297297297,1.0,0.8437499999999999,27,0.8395061728395061,0.4444444444444444,0.7530864197530864,0.8888888888888888,0.18567025475835608,1.0,0.7777777777777778,0.7,1.0,0.5,1.0,1.1,1.1
simgp24,straddle,12,3,0.10169140318956281,0.7222222222222222,1.0,0.8387096774193548,26,0.8375,0.3875,0.7375,0.8625,0.187241652454211,1.0,0.775,0.55,1.0,0.0,1.0,1.1,1.1
simgp24,straddle,13,3,0.0911253157902375,0.7352941176470589,1.0,0.8474576271186441,25,0.9620253164556962,0.35443037974683544,0.8987341772151899,0.9873417721518988,0.17069101970514,1.0,0.9113924050632911,0.7,0.6,1.0,1.0,1.1,0.9
simgp24,straddle,14,3,0.09905895105080881,0.7058823529411765,1.0,0.8275862068965517,24,0.782051282051282,0.4230769230769231,0.7051282051282052,0.8589743589743589,0.184021751378653,1.0,0.7564102564102564,0.55,1.0,0.5,1.0,1.1,1.1
simgp24,straddle,15,3,0.08714589413488077,0.7666666666666667,1.0,0.8679245283018869,23,0.948051948051948,0.36363636363636365,0.7922077922077922,0.974025974025974,0.1714940532102523,1.0,0.8311688311688312,0.55,1.0,0.5,1.0,1.1,1.1
simgp24,straddle_min,3,3,0.05505301816335279,0.8205128205128205,0.9696969696969697,0.8888888888888888,33,0.9775280898876404,0.6404494382022472,0.9775280898876404,1.0,0.11853556992713345,1.0,1.0,0.1,1.0,1.0,1.0,1.1,1.1
simgp24,straddle_min,4,3,0.05251477145082785,0.8611111111111112,0.96875,0.911764705882353,32,0.9772727272727273,0.6818181818181818,0.9318181818181818,1.0,0.1382633721448101,1.0,0.9886363636363636,0.1,1.0,1.0,1.0,1.1,1.05
simgp24,straddle_min,5,3,0.052879472198084115,0.8108108108108109,0.967741935483871,0.8823529411764706,31,0.9770114942528736,0.4827586206896552,0.9425287356321839,1.0,0.14197082015239273,1.0,1.0,0.1,1.0,0.5,1.0,1.1,1.1
simgp24,straddle_min,6,3,0.05826681014281399,0.90625,0.9666666666666667,0.9354838709677419,30,0.9651162790697675,0.6744186046511628,0.9069767441860465,0.9767441860465116,0.10572662527954897,1.0,0.9767441860465116,0.1,1.0,1.0,1.0,1.1,1.1
simgp24,straddle_min,7,3,0.05378610206565952,0.8787878787878788,0.9666666666666667,0.9206349206349207,30,0.9647058823529412,0.6352941176470588,0.8705882352941177,0.9882352941176471,0.10915214999018681,1.0,0.9647058823529412,0.1,1.0,1.0,1.0,1.1,1.1
simgp24,straddle_min,8,3,0.05841315669923623,0.875,0.9655172413793104,0.9180327868852458,29,0.9523809523809523,0.5833333333333334,0.8452380952380952,0.9761904761904762,0.11683721358456531,1.0,1.0,0.55,0.6,1.0,1.0,1.1,0.9
simgp24,straddle_min,9,3,0.07190939233526042,0.8484848484848485,0.9655172413793104,0.9032258064516129,29,0.9518072289156626,0.3493975903614458,0.7469879518072289,0.9759036144578314,0.12273631466691598,1.0,1.0,0.55,0.6,1.0,1.0,1.1,0.9
simgp24,straddle_min,10,3,0.11115310865291085,0.7567567567567568,1.0,0.8615384615384616,28,0.6585365853658537,0.2073170731707317,0.4146341463414634,0.8780487804878049,0.18654394538931565,1.0,0.9512195121951219,0.4,0.6,1.0,0.85,1.1,0.95
simgp24,straddle_min,11,3,0.10686050977493805,0.7777777777777778,1.0,0.8750000000000001,28,0.49382716049382713,0.1728395061728395,0.35802469135802467,0.7160493827160493,0.11139626944852483,1.0,1.0,0.4,0.6,1.0,0.85,1.1,0.95
simgp24,straddle_min,12,3,0.10270286093734568,0.7368421052631579,1.0,0.8484848484848484,28,0.4625,0.1375,0.3875,0.65,0.137774291421713,1.0,1.0,0.4,0.6,1.0,0.85,1.1,0.9
simgp24,straddle_min,13,3,0.08720043282006783,0.7368421052631579,1.0,0.8484848484848484,28,0.620253164556962,0.25316455696202533,0.4810126582278481,0.7341772151898734,0.1371574885472162,1.0,0.9746835443037974,0.4,0.6,1.0,0.85,1.1,0.9
simgp24,straddle_min,14,3,0.09358322536687429,0.7368421052631579,1.0,0.8484848484848484,28,0.5256410256410257,0.23076923076923078,0.4358974358974359,0.7051282051282052,0.14526358195430572,1.0,0.8846153846153846,0.4,0.6,1.0,0.85,1.1,0.9
simgp24,straddle_min,15,3,0.08916783775837342,0.7567567567567568,1.0,0.8615384615384616,28,0.6103896103896104,0.22077922077922077,0.44155844155844154,0.7532467532467533,0.14986718238797925,1.0,0.8961038961038961,0.4,0.6,1.0,0.85,1.1,0.9
simgp24,random,3,4,0.14343003759048376,0.84375,1.0,0.9152542372881356,27,0.7640449438202247,0.43820224719101125,0.6966292134831461,0.8651685393258427,0.1339453620425233,0.6842105263157895,0.9550561797752809,0.25,0.6,1.0,1.15,0.9,0.9
simgp24_g75,random,3,4,0.16626110644688127,0.8709677419354839,1.0,0.9310344827586207,27,0.5842696629213483,0.19101123595505617,0.5280898876404494,0.6179775280898876,,,,,,,,,
simgp_timeblind,random,3,4,0.18489521373621778,1.0,0.4444444444444444,0.6153846153846153,27,0.6404494382022472,,,,0.20496099250388597,0.47368421052631576,0.898876404494382,,,,,,
mean_of_samples,random,3,4,0.3162895611340703,1.0,0.0,0.0,27,0.0,,,,0.33255136854017114,0.0,0.0,,,,,,
simgp24,random,4,4,0.17019180803282585,0.7647058823529411,1.0,0.8666666666666666,26,0.7045454545454546,0.14772727272727273,0.5681818181818182,0.7386363636363636,0.17113575860284008,0.9444444444444444,0.9545454545454546,0.1,0.6,1.0,0.85,1.1,0.95
simgp24_g75,random,4,4,0.17955365677994237,0.8387096774193549,1.0,0.9122807017543859,26,0.38636363636363635,0.09090909090909091,0.20454545454545456,0.4659090909090909,,,,,,,,,
simgp_timeblind,random,4,4,0.17615669491751854,1.0,0.5769230769230769,0.7317073170731707,26,0.6136363636363636,,,,0.21116419731602726,0.6666666666666666,0.7727272727272727,,,,,,
mean_of_samples,random,4,4,0.3063393815719643,1.0,0.0,0.0,26,0.0,,,,0.3534055421035919,0.0,0.0,,,,,,
simgp24,random,5,4,0.1964631054216783,0.7142857142857143,1.0,0.8333333333333333,25,0.5632183908045977,0.12643678160919541,0.3793103448275862,0.6781609195402298,0.16978868423152396,1.0,0.9425287356321839,0.7,0.6,1.0,1.15,1.0,0.9
simgp24_g75,random,5,4,0.2101557146458703,0.8333333333333334,1.0,0.9090909090909091,25,0.6206896551724138,0.39080459770114945,0.5862068965517241,0.7011494252873564,,,,,,,,,
simgp_timeblind,random,5,4,0.18341427865730542,0.8421052631578947,0.64,0.7272727272727272,25,0.6206896551724138,,,,0.22658429563950339,0.6666666666666666,0.6436781609195402,,,,,,
mean_of_samples,random,5,4,0.31087656707356914,1.0,0.0,0.0,25,0.0,,,,0.3851693415796252,0.0,0.0,,,,,,
simgp24,random,6,4,0.1602333235551106,0.78125,1.0,0.8771929824561403,25,0.6511627906976745,0.2558139534883721,0.5581395348837209,0.7441860465116279,0.18081265263865032,1.0,0.9302325581395349,0.7,0.6,1.0,1.15,1.0,0.9
simgp24_g75,random,6,4,0.13552942087962694,0.8064516129032258,1.0,0.8928571428571428,25,0.6976744186046512,0.27906976744186046,0.5116279069767442,0.7790697674418605,,,,,,,,,
simgp_timeblind,random,6,4,0.1783143186840742,0.8947368421052632,0.68,0.7727272727272727,25,0.6046511627906976,,,,0.22722895785878391,0.6666666666666666,0.6162790697674418,,,,,,
mean_of_samples,random,6,4,0.3150323255997779,1.0,0.0,0.0,25,0.0,,,,0.39387829135600444,0.0,0.0,,,,,,
simgp24,random,7,4,0.16518446117135044,0.8064516129032258,1.0,0.8928571428571428,25,0.6235294117647059,0.2235294117647059,0.5176470588235295,0.7529411764705882,0.17414463004996633,1.0,0.9411764705882353,0.7,0.6,1.0,1.15,1.0,0.9
simgp24_g75,random,7,4,0.12325787572789852,0.8928571428571429,1.0,0.9433962264150945,25,0.8,0.5764705882352941,0.7411764705882353,0.8235294117647058,,,,,,,,,
simgp_timeblind,random,7,4,0.18431494156119546,0.8888888888888888,0.64,0.7441860465116279,25,0.5176470588235295,,,,0.22097553267752554,0.6111111111111112,0.5411764705882353,,,,,,
mean_of_samples,random,7,4,0.31621083241592,1.0,0.0,0.0,25,0.0,,,,0.39496935643212366,0.0,0.0,,,,,,
simgp24,random,8,4,0.1921214888841788,0.7741935483870968,1.0,0.8727272727272727,24,0.5952380952380952,0.17857142857142858,0.4523809523809524,0.6190476190476191,0.22887263266552424,1.0,0.6190476190476191,0.7,0.6,1.0,1.15,1.0,0.9
simgp24_g75,random,8,4,0.13103366137206615,0.8275862068965517,1.0,0.9056603773584906,24,0.8095238095238095,0.5833333333333334,0.7619047619047619,0.8333333333333334,,,,,,,,,
simgp_timeblind,random,8,4,0.18962309730129615,0.9333333333333333,0.5833333333333334,0.7179487179487181,24,0.6190476190476191,,,,0.2203363704446545,0.6666666666666666,0.6428571428571429,,,,,,
mean_of_samples,random,8,4,0.31808837688566155,1.0,0.0,0.0,24,0.0,,,,0.4018910270008735,0.0,0.0,,,,,,
simgp24,random,9,4,0.19027120635767447,0.7741935483870968,1.0,0.8727272727272727,24,0.5662650602409639,0.1686746987951807,0.4457831325301205,0.6385542168674698,0.22748536715284137,1.0,0.6385542168674698,0.7,0.6,1.0,1.15,1.0,0.9
simgp24_g75,random,9,4,0.11264668590438418,0.8571428571428571,1.0,0.923076923076923,24,0.7710843373493976,0.5301204819277109,0.7228915662650602,0.7831325301204819,,,,,,,,,
simgp_timeblind,random,9,4,0.18940256399765557,0.9230769230769231,0.5,0.6486486486486487,24,0.5301204819277109,,,,0.2172681280382147,0.6111111111111112,0.5060240963855421,,,,,,
mean_of_samples,random,9,4,0.3205580824859408,1.0,0.0,0.0,24,0.0,,,,0.4055494659112399,0.0,0.0,,,,,,
simgp24,random,10,4,0.11821219123453347,0.8,1.0,0.888888888888889,24,0.8780487804878049,0.5121951219512195,0.7926829268292683,0.9024390243902439,0.14017778760413727,0.9444444444444444,0.9512195121951219,0.7,0.6,1.0,1.15,1.0,0.9
